expID,ligand,base,solvent,cone angle,TEP,calc P shift,pKa,Pauling ionic radii,Hansen-dD,Hansen-dP,Hansen-dH,objectives
579,9,9,4,172.55,2232.06,-76.7384,3.17,169,16,6.8,17.4,-1.3728722303115304
580,10,9,4,165.5,2225.59,-10.3996,3.17,169,16,6.8,17.4,
581,11,9,4,174.3600174,2210.257593,8.0093,3.17,169,16,6.8,17.4,
582,12,9,4,185.3,2206.2,66.1445,3.17,169,16,6.8,17.4,
583,13,9,4,171.3953578,2213.980043,-29.2681,3.17,169,16,6.8,17.4,
584,14,9,4,120.02,2219.32,-63.3,3.17,169,16,6.8,17.4,-4.137481208266273
585,15,9,4,165.353392,2215.967354,-19.1672,3.17,169,16,6.8,17.4,
586,1,10,4,165.87,2223.37,-5.7906,13.997,322,16,6.8,17.4,
587,2,10,4,166.8903697,2218.319819,-10.6026,13.997,322,16,6.8,17.4,
588,3,10,4,172.5642436,2217.825997,-8.6556,13.997,322,16,6.8,17.4,
589,4,10,4,211.3485433,2210.78491,-35.7969,13.997,322,16,6.8,17.4,
590,5,10,4,174.6629756,2218.794147,-5.7884,13.997,322,16,6.8,17.4,-1.523575105788441
591,6,10,4,166.26,2224.63,-9.8472,13.997,322,16,6.8,17.4,-1.3199277425704776
592,7,10,4,165.4550225,2228.284751,-7.6658,13.997,322,16,6.8,17.4,-1.8839119609049617
593,8,10,4,184.5942422,2234.942905,-10.0173,13.997,322,16,6.8,17.4,
594,9,10,4,172.55,2232.06,-76.7384,13.997,322,16,6.8,17.4,-1.3942844317518077
595,10,10,4,165.5,2225.59,-10.3996,13.997,322,16,6.8,17.4,-1.3574854876714262
596,11,10,4,174.3600174,2210.257593,8.0093,13.997,322,16,6.8,17.4,
597,12,10,4,185.3,2206.2,66.1445,13.997,322,16,6.8,17.4,
598,13,10,4,171.3953578,2213.980043,-29.2681,13.997,322,16,6.8,17.4,-2.763596076767578
599,14,10,4,120.02,2219.32,-63.3,13.997,322,16,6.8,17.4,-3.434478776457318
600,15,10,4,165.353392,2215.967354,-19.1672,13.997,322,16,6.8,17.4,
601,1,1,5,165.87,2223.37,-5.7906,10.329,95,19,7.4,4.1,-1.7612528679590544
602,2,1,5,166.8903697,2218.319819,-10.6026,10.329,95,19,7.4,4.1,
603,3,1,5,172.5642436,2217.825997,-8.6556,10.329,95,19,7.4,4.1,
604,4,1,5,211.3485433,2210.78491,-35.7969,10.329,95,19,7.4,4.1,
605,5,1,5,174.6629756,2218.794147,-5.7884,10.329,95,19,7.4,4.1,
606,6,1,5,166.26,2224.63,-9.8472,10.329,95,19,7.4,4.1,
607,7,1,5,165.4550225,2228.284751,-7.6658,10.329,95,19,7.4,4.1,
608,8,1,5,184.5942422,2234.942905,-10.0173,10.329,95,19,7.4,4.1,
609,9,1,5,172.55,2232.06,-76.7384,10.329,95,19,7.4,4.1,
610,10,1,5,165.5,2225.59,-10.3996,10.329,95,19,7.4,4.1,
611,11,1,5,174.3600174,2210.257593,8.0093,10.329,95,19,7.4,4.1,
612,12,1,5,185.3,2206.2,66.1445,10.329,95,19,7.4,4.1,
613,13,1,5,171.3953578,2213.980043,-29.2681,10.329,95,19,7.4,4.1,
614,14,1,5,120.02,2219.32,-63.3,10.329,95,19,7.4,4.1,
615,15,1,5,165.353392,2215.967354,-19.1672,10.329,95,19,7.4,4.1,
616,1,2,5,165.87,2223.37,-5.7906,6.351,95,19,7.4,4.1,
617,2,2,5,166.8903697,2218.319819,-10.6026,6.351,95,19,7.4,4.1,
618,3,2,5,172.5642436,2217.825997,-8.6556,6.351,95,19,7.4,4.1,
619,4,2,5,211.3485433,2210.78491,-35.7969,6.351,95,19,7.4,4.1,
620,5,2,5,174.6629756,2218.794147,-5.7884,6.351,95,19,7.4,4.1,
621,6,2,5,166.26,2224.63,-9.8472,6.351,95,19,7.4,4.1,
622,7,2,5,165.4550225,2228.284751,-7.6658,6.351,95,19,7.4,4.1,
623,8,2,5,184.5942422,2234.942905,-10.0173,6.351,95,19,7.4,4.1,
624,9,2,5,172.55,2232.06,-76.7384,6.351,95,19,7.4,4.1,
625,10,2,5,165.5,2225.59,-10.3996,6.351,95,19,7.4,4.1,-2.8362828006019143
626,11,2,5,174.3600174,2210.257593,8.0093,6.351,95,19,7.4,4.1,
627,12,2,5,185.3,2206.2,66.1445,6.351,95,19,7.4,4.1,-5.328949567384766
628,13,2,5,171.3953578,2213.980043,-29.2681,6.351,95,19,7.4,4.1,
629,14,2,5,120.02,2219.32,-63.3,6.351,95,19,7.4,4.1,
630,15,2,5,165.353392,2215.967354,-19.1672,6.351,95,19,7.4,4.1,
631,1,3,5,165.87,2223.37,-5.7906,13.997,95,19,7.4,4.1,-1.7782948611583416
632,2,3,5,166.8903697,2218.319819,-10.6026,13.997,95,19,7.4,4.1,-2.070122439354776
633,3,3,5,172.5642436,2217.825997,-8.6556,13.997,95,19,7.4,4.1,-2.256232310063419
634,4,3,5,211.3485433,2210.78491,-35.7969,13.997,95,19,7.4,4.1,
635,5,3,5,174.6629756,2218.794147,-5.7884,13.997,95,19,7.4,4.1,
636,6,3,5,166.26,2224.63,-9.8472,13.997,95,19,7.4,4.1,
637,7,3,5,165.4550225,2228.284751,-7.6658,13.997,95,19,7.4,4.1,
638,8,3,5,184.5942422,2234.942905,-10.0173,13.997,95,19,7.4,4.1,
639,9,3,5,172.55,2232.06,-76.7384,13.997,95,19,7.4,4.1,
640,10,3,5,165.5,2225.59,-10.3996,13.997,95,19,7.4,4.1,
641,11,3,5,174.3600174,2210.257593,8.0093,13.997,95,19,7.4,4.1,
642,12,3,5,185.3,2206.2,66.1445,13.997,95,19,7.4,4.1,
643,13,3,5,171.3953578,2213.980043,-29.2681,13.997,95,19,7.4,4.1,
644,14,3,5,120.02,2219.32,-63.3,13.997,95,19,7.4,4.1,-4.869313316551313
645,15,3,5,165.353392,2215.967354,-19.1672,13.997,95,19,7.4,4.1,
646,1,4,5,165.87,2223.37,-5.7906,10.329,133,19,7.4,4.1,
647,2,4,5,166.8903697,2218.319819,-10.6026,10.329,133,19,7.4,4.1,
648,3,4,5,172.5642436,2217.825997,-8.6556,10.329,133,19,7.4,4.1,
649,4,4,5,211.3485433,2210.78491,-35.7969,10.329,133,19,7.4,4.1,
650,5,4,5,174.6629756,2218.794147,-5.7884,10.329,133,19,7.4,4.1,
651,6,4,5,166.26,2224.63,-9.8472,10.329,133,19,7.4,4.1,
652,7,4,5,165.4550225,2228.284751,-7.6658,10.329,133,19,7.4,4.1,
653,8,4,5,184.5942422,2234.942905,-10.0173,10.329,133,19,7.4,4.1,
654,9,4,5,172.55,2232.06,-76.7384,10.329,133,19,7.4,4.1,
655,10,4,5,165.5,2225.59,-10.3996,10.329,133,19,7.4,4.1,
656,11,4,5,174.3600174,2210.257593,8.0093,10.329,133,19,7.4,4.1,
657,12,4,5,185.3,2206.2,66.1445,10.329,133,19,7.4,4.1,
658,13,4,5,171.3953578,2213.980043,-29.2681,10.329,133,19,7.4,4.1,
659,14,4,5,120.02,2219.32,-63.3,10.329,133,19,7.4,4.1,
660,15,4,5,165.353392,2215.967354,-19.1672,10.329,133,19,7.4,4.1,
661,1,5,5,165.87,2223.37,-5.7906,13.997,133,19,7.4,4.1,
662,2,5,5,166.8903697,2218.319819,-10.6026,13.997,133,19,7.4,4.1,
663,3,5,5,172.5642436,2217.825997,-8.6556,13.997,133,19,7.4,4.1,
664,4,5,5,211.3485433,2210.78491,-35.7969,13.997,133,19,7.4,4.1,
665,5,5,5,174.6629756,2218.794147,-5.7884,13.997,133,19,7.4,4.1,
666,6,5,5,166.26,2224.63,-9.8472,13.997,133,19,7.4,4.1,
667,7,5,5,165.4550225,2228.284751,-7.6658,13.997,133,19,7.4,4.1,
668,8,5,5,184.5942422,2234.942905,-10.0173,13.997,133,19,7.4,4.1,
669,9,5,5,172.55,2232.06,-76.7384,13.997,133,19,7.4,4.1,-3.9726283710023167
670,10,5,5,165.5,2225.59,-10.3996,13.997,133,19,7.4,4.1,
671,11,5,5,174.3600174,2210.257593,8.0093,13.997,133,19,7.4,4.1,
672,12,5,5,185.3,2206.2,66.1445,13.997,133,19,7.4,4.1,
673,13,5,5,171.3953578,2213.980043,-29.2681,13.997,133,19,7.4,4.1,
674,14,5,5,120.02,2219.32,-63.3,13.997,133,19,7.4,4.1,
675,15,5,5,165.353392,2215.967354,-19.1672,13.997,133,19,7.4,4.1,
676,1,6,5,165.87,2223.37,-5.7906,12.375,133,19,7.4,4.1,
677,2,6,5,166.8903697,2218.319819,-10.6026,12.375,133,19,7.4,4.1,
678,3,6,5,172.5642436,2217.825997,-8.6556,12.375,133,19,7.4,4.1,
679,4,6,5,211.3485433,2210.78491,-35.7969,12.375,133,19,7.4,4.1,
680,5,6,5,174.6629756,2218.794147,-5.7884,12.375,133,19,7.4,4.1,
681,6,6,5,166.26,2224.63,-9.8472,12.375,133,19,7.4,4.1,
682,7,6,5,165.4550225,2228.284751,-7.6658,12.375,133,19,7.4,4.1,
683,8,6,5,184.5942422,2234.942905,-10.0173,12.375,133,19,7.4,4.1,
684,9,6,5,172.55,2232.06,-76.7384,12.375,133,19,7.4,4.1,
685,10,6,5,165.5,2225.59,-10.3996,12.375,133,19,7.4,4.1,
686,11,6,5,174.3600174,2210.257593,8.0093,12.375,133,19,7.4,4.1,
687,12,6,5,185.3,2206.2,66.1445,12.375,133,19,7.4,4.1,
688,13,6,5,171.3953578,2213.980043,-29.2681,12.375,133,19,7.4,4.1,
689,14,6,5,120.02,2219.32,-63.3,12.375,133,19,7.4,4.1,
690,15,6,5,165.353392,2215.967354,-19.1672,12.375,133,19,7.4,4.1,
691,1,7,5,165.87,2223.37,-5.7906,4.756,133,19,7.4,4.1,-2.255537758608041
692,2,7,5,166.8903697,2218.319819,-10.6026,4.756,133,19,7.4,4.1,
693,3,7,5,172.5642436,2217.825997,-8.6556,4.756,133,19,7.4,4.1,
694,4,7,5,211.3485433,2210.78491,-35.7969,4.756,133,19,7.4,4.1,
695,5,7,5,174.6629756,2218.794147,-5.7884,4.756,133,19,7.4,4.1,
696,6,7,5,166.26,2224.63,-9.8472,4.756,133,19,7.4,4.1,
697,7,7,5,165.4550225,2228.284751,-7.6658,4.756,133,19,7.4,4.1,
698,8,7,5,184.5942422,2234.942905,-10.0173,4.756,133,19,7.4,4.1,
699,9,7,5,172.55,2232.06,-76.7384,4.756,133,19,7.4,4.1,
700,10,7,5,165.5,2225.59,-10.3996,4.756,133,19,7.4,4.1,
701,11,7,5,174.3600174,2210.257593,8.0093,4.756,133,19,7.4,4.1,
702,12,7,5,185.3,2206.2,66.1445,4.756,133,19,7.4,4.1,
703,13,7,5,171.3953578,2213.980043,-29.2681,4.756,133,19,7.4,4.1,
704,14,7,5,120.02,2219.32,-63.3,4.756,133,19,7.4,4.1,
705,15,7,5,165.353392,2215.967354,-19.1672,4.756,133,19,7.4,4.1,
706,1,8,5,165.87,2223.37,-5.7906,10.329,169,19,7.4,4.1,
707,2,8,5,166.8903697,2218.319819,-10.6026,10.329,169,19,7.4,4.1,
708,3,8,5,172.5642436,2217.825997,-8.6556,10.329,169,19,7.4,4.1,
709,4,8,5,211.3485433,2210.78491,-35.7969,10.329,169,19,7.4,4.1,
710,5,8,5,174.6629756,2218.794147,-5.7884,10.329,169,19,7.4,4.1,
711,6,8,5,166.26,2224.63,-9.8472,10.329,169,19,7.4,4.1,
712,7,8,5,165.4550225,2228.284751,-7.6658,10.329,169,19,7.4,4.1,
713,8,8,5,184.5942422,2234.942905,-10.0173,10.329,169,19,7.4,4.1,
714,9,8,5,172.55,2232.06,-76.7384,10.329,169,19,7.4,4.1,
715,10,8,5,165.5,2225.59,-10.3996,10.329,169,19,7.4,4.1,
716,11,8,5,174.3600174,2210.257593,8.0093,10.329,169,19,7.4,4.1,
717,12,8,5,185.3,2206.2,66.1445,10.329,169,19,7.4,4.1,
718,13,8,5,171.3953578,2213.980043,-29.2681,10.329,169,19,7.4,4.1,
719,14,8,5,120.02,2219.32,-63.3,10.329,169,19,7.4,4.1,
720,15,8,5,165.353392,2215.967354,-19.1672,10.329,169,19,7.4,4.1,
721,1,9,5,165.87,2223.37,-5.7906,3.17,169,19,7.4,4.1,
722,2,9,5,166.8903697,2218.319819,-10.6026,3.17,169,19,7.4,4.1,
723,3,9,5,172.5642436,2217.825997,-8.6556,3.17,169,19,7.4,4.1,
724,4,9,5,211.3485433,2210.78491,-35.7969,3.17,169,19,7.4,4.1,
725,5,9,5,174.6629756,2218.794147,-5.7884,3.17,169,19,7.4,4.1,
726,6,9,5,166.26,2224.63,-9.8472,3.17,169,19,7.4,4.1,
727,7,9,5,165.4550225,2228.284751,-7.6658,3.17,169,19,7.4,4.1,
728,8,9,5,184.5942422,2234.942905,-10.0173,3.17,169,19,7.4,4.1,
729,9,9,5,172.55,2232.06,-76.7384,3.17,169,19,7.4,4.1,-3.854948949160628
730,10,9,5,165.5,2225.59,-10.3996,3.17,169,19,7.4,4.1,
731,11,9,5,174.3600174,2210.257593,8.0093,3.17,169,19,7.4,4.1,
732,12,9,5,185.3,2206.2,66.1445,3.17,169,19,7.4,4.1,
733,13,9,5,171.3953578,2213.980043,-29.2681,3.17,169,19,7.4,4.1,
734,14,9,5,120.02,2219.32,-63.3,3.17,169,19,7.4,4.1,
735,15,9,5,165.353392,2215.967354,-19.1672,3.17,169,19,7.4,4.1,
736,1,10,5,165.87,2223.37,-5.7906,13.997,322,19,7.4,4.1,
737,2,10,5,166.8903697,2218.319819,-10.6026,13.997,322,19,7.4,4.1,
738,3,10,5,172.5642436,2217.825997,-8.6556,13.997,322,19,7.4,4.1,
739,4,10,5,211.3485433,2210.78491,-35.7969,13.997,322,19,7.4,4.1,
740,5,10,5,174.6629756,2218.794147,-5.7884,13.997,322,19,7.4,4.1,
741,6,10,5,166.26,2224.63,-9.8472,13.997,322,19,7.4,4.1,
742,7,10,5,165.4550225,2228.284751,-7.6658,13.997,322,19,7.4,4.1,
743,8,10,5,184.5942422,2234.942905,-10.0173,13.997,322,19,7.4,4.1,
744,9,10,5,172.55,2232.06,-76.7384,13.997,322,19,7.4,4.1,
745,10,10,5,165.5,2225.59,-10.3996,13.997,322,19,7.4,4.1,
746,11,10,5,174.3600174,2210.257593,8.0093,13.997,322,19,7.4,4.1,
747,12,10,5,185.3,2206.2,66.1445,13.997,322,19,7.4,4.1,
748,13,10,5,171.3953578,2213.980043,-29.2681,13.997,322,19,7.4,4.1,
749,14,10,5,120.02,2219.32,-63.3,13.997,322,19,7.4,4.1,
750,15,10,5,165.353392,2215.967354,-19.1672,13.997,322,19,7.4,4.1,
751,1,1,6,165.87,2223.37,-5.7906,10.329,95,17.5,8.8,0,
752,2,1,6,166.8903697,2218.319819,-10.6026,10.329,95,17.5,8.8,0,
753,3,1,6,172.5642436,2217.825997,-8.6556,10.329,95,17.5,8.8,0,
754,4,1,6,211.3485433,2210.78491,-35.7969,10.329,95,17.5,8.8,0,
755,5,1,6,174.6629756,2218.794147,-5.7884,10.329,95,17.5,8.8,0,
756,6,1,6,166.26,2224.63,-9.8472,10.329,95,17.5,8.8,0,
757,7,1,6,165.4550225,2228.284751,-7.6658,10.329,95,17.5,8.8,0,
758,8,1,6,184.5942422,2234.942905,-10.0173,10.329,95,17.5,8.8,0,-2.8424591456902224
759,9,1,6,172.55,2232.06,-76.7384,10.329,95,17.5,8.8,0,
760,10,1,6,165.5,2225.59,-10.3996,10.329,95,17.5,8.8,0,
761,11,1,6,174.3600174,2210.257593,8.0093,10.329,95,17.5,8.8,0,
762,12,1,6,185.3,2206.2,66.1445,10.329,95,17.5,8.8,0,
763,13,1,6,171.3953578,2213.980043,-29.2681,10.329,95,17.5,8.8,0,
764,14,1,6,120.02,2219.32,-63.3,10.329,95,17.5,8.8,0,
765,15,1,6,165.353392,2215.967354,-19.1672,10.329,95,17.5,8.8,0,
766,1,2,6,165.87,2223.37,-5.7906,6.351,95,17.5,8.8,0,
767,2,2,6,166.8903697,2218.319819,-10.6026,6.351,95,17.5,8.8,0,
768,3,2,6,172.5642436,2217.825997,-8.6556,6.351,95,17.5,8.8,0,
769,4,2,6,211.3485433,2210.78491,-35.7969,6.351,95,17.5,8.8,0,
770,5,2,6,174.6629756,2218.794147,-5.7884,6.351,95,17.5,8.8,0,
771,6,2,6,166.26,2224.63,-9.8472,6.351,95,17.5,8.8,0,
772,7,2,6,165.4550225,2228.284751,-7.6658,6.351,95,17.5,8.8,0,
773,8,2,6,184.5942422,2234.942905,-10.0173,6.351,95,17.5,8.8,0,
774,9,2,6,172.55,2232.06,-76.7384,6.351,95,17.5,8.8,0,
775,10,2,6,165.5,2225.59,-10.3996,6.351,95,17.5,8.8,0,
776,11,2,6,174.3600174,2210.257593,8.0093,6.351,95,17.5,8.8,0,
777,12,2,6,185.3,2206.2,66.1445,6.351,95,17.5,8.8,0,
778,13,2,6,171.3953578,2213.980043,-29.2681,6.351,95,17.5,8.8,0,
779,14,2,6,120.02,2219.32,-63.3,6.351,95,17.5,8.8,0,
780,15,2,6,165.353392,2215.967354,-19.1672,6.351,95,17.5,8.8,0,
781,1,3,6,165.87,2223.37,-5.7906,13.997,95,17.5,8.8,0,
782,2,3,6,166.8903697,2218.319819,-10.6026,13.997,95,17.5,8.8,0,
783,3,3,6,172.5642436,2217.825997,-8.6556,13.997,95,17.5,8.8,0,
784,4,3,6,211.3485433,2210.78491,-35.7969,13.997,95,17.5,8.8,0,
785,5,3,6,174.6629756,2218.794147,-5.7884,13.997,95,17.5,8.8,0,
786,6,3,6,166.26,2224.63,-9.8472,13.997,95,17.5,8.8,0,
787,7,3,6,165.4550225,2228.284751,-7.6658,13.997,95,17.5,8.8,0,
788,8,3,6,184.5942422,2234.942905,-10.0173,13.997,95,17.5,8.8,0,
789,9,3,6,172.55,2232.06,-76.7384,13.997,95,17.5,8.8,0,
790,10,3,6,165.5,2225.59,-10.3996,13.997,95,17.5,8.8,0,
791,11,3,6,174.3600174,2210.257593,8.0093,13.997,95,17.5,8.8,0,
792,12,3,6,185.3,2206.2,66.1445,13.997,95,17.5,8.8,0,
793,13,3,6,171.3953578,2213.980043,-29.2681,13.997,95,17.5,8.8,0,
794,14,3,6,120.02,2219.32,-63.3,13.997,95,17.5,8.8,0,
795,15,3,6,165.353392,2215.967354,-19.1672,13.997,95,17.5,8.8,0,
796,1,4,6,165.87,2223.37,-5.7906,10.329,133,17.5,8.8,0,
797,2,4,6,166.8903697,2218.319819,-10.6026,10.329,133,17.5,8.8,0,
798,3,4,6,172.5642436,2217.825997,-8.6556,10.329,133,17.5,8.8,0,
799,4,4,6,211.3485433,2210.78491,-35.7969,10.329,133,17.5,8.8,0,
800,5,4,6,174.6629756,2218.794147,-5.7884,10.329,133,17.5,8.8,0,
801,6,4,6,166.26,2224.63,-9.8472,10.329,133,17.5,8.8,0,
802,7,4,6,165.4550225,2228.284751,-7.6658,10.329,133,17.5,8.8,0,
803,8,4,6,184.5942422,2234.942905,-10.0173,10.329,133,17.5,8.8,0,-2.5074401353566764
804,9,4,6,172.55,2232.06,-76.7384,10.329,133,17.5,8.8,0,
805,10,4,6,165.5,2225.59,-10.3996,10.329,133,17.5,8.8,0,
806,11,4,6,174.3600174,2210.257593,8.0093,10.329,133,17.5,8.8,0,
807,12,4,6,185.3,2206.2,66.1445,10.329,133,17.5,8.8,0,
808,13,4,6,171.3953578,2213.980043,-29.2681,10.329,133,17.5,8.8,0,
809,14,4,6,120.02,2219.32,-63.3,10.329,133,17.5,8.8,0,
810,15,4,6,165.353392,2215.967354,-19.1672,10.329,133,17.5,8.8,0,
811,1,5,6,165.87,2223.37,-5.7906,13.997,133,17.5,8.8,0,
812,2,5,6,166.8903697,2218.319819,-10.6026,13.997,133,17.5,8.8,0,
813,3,5,6,172.5642436,2217.825997,-8.6556,13.997,133,17.5,8.8,0,
814,4,5,6,211.3485433,2210.78491,-35.7969,13.997,133,17.5,8.8,0,
815,5,5,6,174.6629756,2218.794147,-5.7884,13.997,133,17.5,8.8,0,
816,6,5,6,166.26,2224.63,-9.8472,13.997,133,17.5,8.8,0,
817,7,5,6,165.4550225,2228.284751,-7.6658,13.997,133,17.5,8.8,0,
818,8,5,6,184.5942422,2234.942905,-10.0173,13.997,133,17.5,8.8,0,
819,9,5,6,172.55,2232.06,-76.7384,13.997,133,17.5,8.8,0,
820,10,5,6,165.5,2225.59,-10.3996,13.997,133,17.5,8.8,0,
821,11,5,6,174.3600174,2210.257593,8.0093,13.997,133,17.5,8.8,0,
822,12,5,6,185.3,2206.2,66.1445,13.997,133,17.5,8.8,0,
823,13,5,6,171.3953578,2213.980043,-29.2681,13.997,133,17.5,8.8,0,
824,14,5,6,120.02,2219.32,-63.3,13.997,133,17.5,8.8,0,
825,15,5,6,165.353392,2215.967354,-19.1672,13.997,133,17.5,8.8,0,
826,1,6,6,165.87,2223.37,-5.7906,12.375,133,17.5,8.8,0,
827,2,6,6,166.8903697,2218.319819,-10.6026,12.375,133,17.5,8.8,0,
828,3,6,6,172.5642436,2217.825997,-8.6556,12.375,133,17.5,8.8,0,
829,4,6,6,211.3485433,2210.78491,-35.7969,12.375,133,17.5,8.8,0,
830,5,6,6,174.6629756,2218.794147,-5.7884,12.375,133,17.5,8.8,0,
831,6,6,6,166.26,2224.63,-9.8472,12.375,133,17.5,8.8,0,
832,7,6,6,165.4550225,2228.284751,-7.6658,12.375,133,17.5,8.8,0,
833,8,6,6,184.5942422,2234.942905,-10.0173,12.375,133,17.5,8.8,0,
834,9,6,6,172.55,2232.06,-76.7384,12.375,133,17.5,8.8,0,
835,10,6,6,165.5,2225.59,-10.3996,12.375,133,17.5,8.8,0,
836,11,6,6,174.3600174,2210.257593,8.0093,12.375,133,17.5,8.8,0,
837,12,6,6,185.3,2206.2,66.1445,12.375,133,17.5,8.8,0,
838,13,6,6,171.3953578,2213.980043,-29.2681,12.375,133,17.5,8.8,0,
839,14,6,6,120.02,2219.32,-63.3,12.375,133,17.5,8.8,0,
840,15,6,6,165.353392,2215.967354,-19.1672,12.375,133,17.5,8.8,0,
841,1,7,6,165.87,2223.37,-5.7906,4.756,133,17.5,8.8,0,
842,2,7,6,166.8903697,2218.319819,-10.6026,4.756,133,17.5,8.8,0,
843,3,7,6,172.5642436,2217.825997,-8.6556,4.756,133,17.5,8.8,0,
844,4,7,6,211.3485433,2210.78491,-35.7969,4.756,133,17.5,8.8,0,-5.437293945197335
845,5,7,6,174.6629756,2218.794147,-5.7884,4.756,133,17.5,8.8,0,
846,6,7,6,166.26,2224.63,-9.8472,4.756,133,17.5,8.8,0,
847,7,7,6,165.4550225,2228.284751,-7.6658,4.756,133,17.5,8.8,0,
848,8,7,6,184.5942422,2234.942905,-10.0173,4.756,133,17.5,8.8,0,
849,9,7,6,172.55,2232.06,-76.7384,4.756,133,17.5,8.8,0,
850,10,7,6,165.5,2225.59,-10.3996,4.756,133,17.5,8.8,0,
851,11,7,6,174.3600174,2210.257593,8.0093,4.756,133,17.5,8.8,0,
852,12,7,6,185.3,2206.2,66.1445,4.756,133,17.5,8.8,0,
853,13,7,6,171.3953578,2213.980043,-29.2681,4.756,133,17.5,8.8,0,
854,14,7,6,120.02,2219.32,-63.3,4.756,133,17.5,8.8,0,-3.928848196757551
855,15,7,6,165.353392,2215.967354,-19.1672,4.756,133,17.5,8.8,0,
856,1,8,6,165.87,2223.37,-5.7906,10.329,169,17.5,8.8,0,
857,2,8,6,166.8903697,2218.319819,-10.6026,10.329,169,17.5,8.8,0,
858,3,8,6,172.5642436,2217.825997,-8.6556,10.329,169,17.5,8.8,0,
859,4,8,6,211.3485433,2210.78491,-35.7969,10.329,169,17.5,8.8,0,
860,5,8,6,174.6629756,2218.794147,-5.7884,10.329,169,17.5,8.8,0,
861,6,8,6,166.26,2224.63,-9.8472,10.329,169,17.5,8.8,0,
862,7,8,6,165.4550225,2228.284751,-7.6658,10.329,169,17.5,8.8,0,
863,8,8,6,184.5942422,2234.942905,-10.0173,10.329,169,17.5,8.8,0,
864,9,8,6,172.55,2232.06,-76.7384,10.329,169,17.5,8.8,0,
865,10,8,6,165.5,2225.59,-10.3996,10.329,169,17.5,8.8,0,
866,11,8,6,174.3600174,2210.257593,8.0093,10.329,169,17.5,8.8,0,
867,12,8,6,185.3,2206.2,66.1445,10.329,169,17.5,8.8,0,
868,13,8,6,171.3953578,2213.980043,-29.2681,10.329,169,17.5,8.8,0,
869,14,8,6,120.02,2219.32,-63.3,10.329,169,17.5,8.8,0,
870,15,8,6,165.353392,2215.967354,-19.1672,10.329,169,17.5,8.8,0,
871,1,9,6,165.87,2223.37,-5.7906,3.17,169,17.5,8.8,0,
872,2,9,6,166.8903697,2218.319819,-10.6026,3.17,169,17.5,8.8,0,
873,3,9,6,172.5642436,2217.825997,-8.6556,3.17,169,17.5,8.8,0,
874,4,9,6,211.3485433,2210.78491,-35.7969,3.17,169,17.5,8.8,0,
875,5,9,6,174.6629756,2218.794147,-5.7884,3.17,169,17.5,8.8,0,
876,6,9,6,166.26,2224.63,-9.8472,3.17,169,17.5,8.8,0,
877,7,9,6,165.4550225,2228.284751,-7.6658,3.17,169,17.5,8.8,0,
878,8,9,6,184.5942422,2234.942905,-10.0173,3.17,169,17.5,8.8,0,
879,9,9,6,172.55,2232.06,-76.7384,3.17,169,17.5,8.8,0,
880,10,9,6,165.5,2225.59,-10.3996,3.17,169,17.5,8.8,0,
881,11,9,6,174.3600174,2210.257593,8.0093,3.17,169,17.5,8.8,0,
882,12,9,6,185.3,2206.2,66.1445,3.17,169,17.5,8.8,0,
883,13,9,6,171.3953578,2213.980043,-29.2681,3.17,169,17.5,8.8,0,
884,14,9,6,120.02,2219.32,-63.3,3.17,169,17.5,8.8,0,
885,15,9,6,165.353392,2215.967354,-19.1672,3.17,169,17.5,8.8,0,
886,1,10,6,165.87,2223.37,-5.7906,13.997,322,17.5,8.8,0,
887,2,10,6,166.8903697,2218.319819,-10.6026,13.997,322,17.5,8.8,0,
