expID,ligand,base,solvent,cone angle,TEP,calc P shift,pKa,Pauling ionic radii,Hansen-dD,Hansen-dP,Hansen-dH,objectives
1196,11,10,8,174.3600174,2210.257593,8.0093,13.997,322,18,1.4,2,
1197,12,10,8,185.3,2206.2,66.1445,13.997,322,18,1.4,2,
1198,13,10,8,171.3953578,2213.980043,-29.2681,13.997,322,18,1.4,2,
1199,14,10,8,120.02,2219.32,-63.3,13.997,322,18,1.4,2,
1200,15,10,8,165.353392,2215.967354,-19.1672,13.997,322,18,1.4,2,
1201,1,1,9,165.87,2223.37,-5.7906,10.329,95,19,1.8,7.4,
1202,2,1,9,166.8903697,2218.319819,-10.6026,10.329,95,19,1.8,7.4,
1203,3,1,9,172.5642436,2217.825997,-8.6556,10.329,95,19,1.8,7.4,-2.0465007890627875
1204,4,1,9,211.3485433,2210.78491,-35.7969,10.329,95,19,1.8,7.4,
1205,5,1,9,174.6629756,2218.794147,-5.7884,10.329,95,19,1.8,7.4,-1.9807208827741851
1206,6,1,9,166.26,2224.63,-9.8472,10.329,95,19,1.8,7.4,-1.593635650198024
1207,7,1,9,165.4550225,2228.284751,-7.6658,10.329,95,19,1.8,7.4,
1208,8,1,9,184.5942422,2234.942905,-10.0173,10.329,95,19,1.8,7.4,
1209,9,1,9,172.55,2232.06,-76.7384,10.329,95,19,1.8,7.4,-2.947903474538061
1210,10,1,9,165.5,2225.59,-10.3996,10.329,95,19,1.8,7.4,
1211,11,1,9,174.3600174,2210.257593,8.0093,10.329,95,19,1.8,7.4,
1212,12,1,9,185.3,2206.2,66.1445,10.329,95,19,1.8,7.4,
1213,13,1,9,171.3953578,2213.980043,-29.2681,10.329,95,19,1.8,7.4,
1214,14,1,9,120.02,2219.32,-63.3,10.329,95,19,1.8,7.4,
1215,15,1,9,165.353392,2215.967354,-19.1672,10.329,95,19,1.8,7.4,
1216,1,2,9,165.87,2223.37,-5.7906,6.351,95,19,1.8,7.4,
1217,2,2,9,166.8903697,2218.319819,-10.6026,6.351,95,19,1.8,7.4,
1218,3,2,9,172.5642436,2217.825997,-8.6556,6.351,95,19,1.8,7.4,
1219,4,2,9,211.3485433,2210.78491,-35.7969,6.351,95,19,1.8,7.4,
1220,5,2,9,174.6629756,2218.794147,-5.7884,6.351,95,19,1.8,7.4,
1221,6,2,9,166.26,2224.63,-9.8472,6.351,95,19,1.8,7.4,
1222,7,2,9,165.4550225,2228.284751,-7.6658,6.351,95,19,1.8,7.4,
1223,8,2,9,184.5942422,2234.942905,-10.0173,6.351,95,19,1.8,7.4,
1224,9,2,9,172.55,2232.06,-76.7384,6.351,95,19,1.8,7.4,
1225,10,2,9,165.5,2225.59,-10.3996,6.351,95,19,1.8,7.4,
1226,11,2,9,174.3600174,2210.257593,8.0093,6.351,95,19,1.8,7.4,
1227,12,2,9,185.3,2206.2,66.1445,6.351,95,19,1.8,7.4,
1228,13,2,9,171.3953578,2213.980043,-29.2681,6.351,95,19,1.8,7.4,
1229,14,2,9,120.02,2219.32,-63.3,6.351,95,19,1.8,7.4,
1230,15,2,9,165.353392,2215.967354,-19.1672,6.351,95,19,1.8,7.4,
1231,1,3,9,165.87,2223.37,-5.7906,13.997,95,19,1.8,7.4,-0.9778032711075425
1232,2,3,9,166.8903697,2218.319819,-10.6026,13.997,95,19,1.8,7.4,-1.221063602805758
1233,3,3,9,172.5642436,2217.825997,-8.6556,13.997,95,19,1.8,7.4,-1.5150884403709717
1234,4,3,9,211.3485433,2210.78491,-35.7969,13.997,95,19,1.8,7.4,-3.934880414683593
1235,5,3,9,174.6629756,2218.794147,-5.7884,13.997,95,19,1.8,7.4,-1.3604304170114434
1236,6,3,9,166.26,2224.63,-9.8472,13.997,95,19,1.8,7.4,-1.5332670627853746
1237,7,3,9,165.4550225,2228.284751,-7.6658,13.997,95,19,1.8,7.4,
1238,8,3,9,184.5942422,2234.942905,-10.0173,13.997,95,19,1.8,7.4,-2.9333475600682872
1239,9,3,9,172.55,2232.06,-76.7384,13.997,95,19,1.8,7.4,
1240,10,3,9,165.5,2225.59,-10.3996,13.997,95,19,1.8,7.4,-1.8020592694703887
1241,11,3,9,174.3600174,2210.257593,8.0093,13.997,95,19,1.8,7.4,
1242,12,3,9,185.3,2206.2,66.1445,13.997,95,19,1.8,7.4,-5.445098159538474
1243,13,3,9,171.3953578,2213.980043,-29.2681,13.997,95,19,1.8,7.4,
1244,14,3,9,120.02,2219.32,-63.3,13.997,95,19,1.8,7.4,
1245,15,3,9,165.353392,2215.967354,-19.1672,13.997,95,19,1.8,7.4,
1246,1,4,9,165.87,2223.37,-5.7906,10.329,133,19,1.8,7.4,
1247,2,4,9,166.8903697,2218.319819,-10.6026,10.329,133,19,1.8,7.4,
1248,3,4,9,172.5642436,2217.825997,-8.6556,10.329,133,19,1.8,7.4,
1249,4,4,9,211.3485433,2210.78491,-35.7969,10.329,133,19,1.8,7.4,
1250,5,4,9,174.6629756,2218.794147,-5.7884,10.329,133,19,1.8,7.4,-1.7655010181688764
1251,6,4,9,166.26,2224.63,-9.8472,10.329,133,19,1.8,7.4,-1.6058444275555128
1252,7,4,9,165.4550225,2228.284751,-7.6658,10.329,133,19,1.8,7.4,
1253,8,4,9,184.5942422,2234.942905,-10.0173,10.329,133,19,1.8,7.4,
1254,9,4,9,172.55,2232.06,-76.7384,10.329,133,19,1.8,7.4,
1255,10,4,9,165.5,2225.59,-10.3996,10.329,133,19,1.8,7.4,-1.6681638404280241
1256,11,4,9,174.3600174,2210.257593,8.0093,10.329,133,19,1.8,7.4,
1257,12,4,9,185.3,2206.2,66.1445,10.329,133,19,1.8,7.4,
1258,13,4,9,171.3953578,2213.980043,-29.2681,10.329,133,19,1.8,7.4,
1259,14,4,9,120.02,2219.32,-63.3,10.329,133,19,1.8,7.4,
1260,15,4,9,165.353392,2215.967354,-19.1672,10.329,133,19,1.8,7.4,
1261,1,5,9,165.87,2223.37,-5.7906,13.997,133,19,1.8,7.4,
1262,2,5,9,166.8903697,2218.319819,-10.6026,13.997,133,19,1.8,7.4,-1.7122122279363434
1263,3,5,9,172.5642436,2217.825997,-8.6556,13.997,133,19,1.8,7.4,
1264,4,5,9,211.3485433,2210.78491,-35.7969,13.997,133,19,1.8,7.4,
1265,5,5,9,174.6629756,2218.794147,-5.7884,13.997,133,19,1.8,7.4,-1.6048527142403914
1266,6,5,9,166.26,2224.63,-9.8472,13.997,133,19,1.8,7.4,
1267,7,5,9,165.4550225,2228.284751,-7.6658,13.997,133,19,1.8,7.4,
1268,8,5,9,184.5942422,2234.942905,-10.0173,13.997,133,19,1.8,7.4,
1269,9,5,9,172.55,2232.06,-76.7384,13.997,133,19,1.8,7.4,
1270,10,5,9,165.5,2225.59,-10.3996,13.997,133,19,1.8,7.4,-2.095823342255157
1271,11,5,9,174.3600174,2210.257593,8.0093,13.997,133,19,1.8,7.4,
1272,12,5,9,185.3,2206.2,66.1445,13.997,133,19,1.8,7.4,
1273,13,5,9,171.3953578,2213.980043,-29.2681,13.997,133,19,1.8,7.4,
1274,14,5,9,120.02,2219.32,-63.3,13.997,133,19,1.8,7.4,
1275,15,5,9,165.353392,2215.967354,-19.1672,13.997,133,19,1.8,7.4,
1276,1,6,9,165.87,2223.37,-5.7906,12.375,133,19,1.8,7.4,
1277,2,6,9,166.8903697,2218.319819,-10.6026,12.375,133,19,1.8,7.4,
1278,3,6,9,172.5642436,2217.825997,-8.6556,12.375,133,19,1.8,7.4,
1279,4,6,9,211.3485433,2210.78491,-35.7969,12.375,133,19,1.8,7.4,
1280,5,6,9,174.6629756,2218.794147,-5.7884,12.375,133,19,1.8,7.4,
1281,6,6,9,166.26,2224.63,-9.8472,12.375,133,19,1.8,7.4,
1282,7,6,9,165.4550225,2228.284751,-7.6658,12.375,133,19,1.8,7.4,-2.3555031022356543
1283,8,6,9,184.5942422,2234.942905,-10.0173,12.375,133,19,1.8,7.4,
1284,9,6,9,172.55,2232.06,-76.7384,12.375,133,19,1.8,7.4,
1285,10,6,9,165.5,2225.59,-10.3996,12.375,133,19,1.8,7.4,-1.7479255149602366
1286,11,6,9,174.3600174,2210.257593,8.0093,12.375,133,19,1.8,7.4,
1287,12,6,9,185.3,2206.2,66.1445,12.375,133,19,1.8,7.4,
1288,13,6,9,171.3953578,2213.980043,-29.2681,12.375,133,19,1.8,7.4,
1289,14,6,9,120.02,2219.32,-63.3,12.375,133,19,1.8,7.4,
1290,15,6,9,165.353392,2215.967354,-19.1672,12.375,133,19,1.8,7.4,
1291,1,7,9,165.87,2223.37,-5.7906,4.756,133,19,1.8,7.4,
1292,2,7,9,166.8903697,2218.319819,-10.6026,4.756,133,19,1.8,7.4,
1293,3,7,9,172.5642436,2217.825997,-8.6556,4.756,133,19,1.8,7.4,
1294,4,7,9,211.3485433,2210.78491,-35.7969,4.756,133,19,1.8,7.4,
1295,5,7,9,174.6629756,2218.794147,-5.7884,4.756,133,19,1.8,7.4,
1296,6,7,9,166.26,2224.63,-9.8472,4.756,133,19,1.8,7.4,
1297,7,7,9,165.4550225,2228.284751,-7.6658,4.756,133,19,1.8,7.4,
1298,8,7,9,184.5942422,2234.942905,-10.0173,4.756,133,19,1.8,7.4,
1299,9,7,9,172.55,2232.06,-76.7384,4.756,133,19,1.8,7.4,
1300,10,7,9,165.5,2225.59,-10.3996,4.756,133,19,1.8,7.4,-1.9848526539847837
1301,11,7,9,174.3600174,2210.257593,8.0093,4.756,133,19,1.8,7.4,
1302,12,7,9,185.3,2206.2,66.1445,4.756,133,19,1.8,7.4,
1303,13,7,9,171.3953578,2213.980043,-29.2681,4.756,133,19,1.8,7.4,
1304,14,7,9,120.02,2219.32,-63.3,4.756,133,19,1.8,7.4,
1305,15,7,9,165.353392,2215.967354,-19.1672,4.756,133,19,1.8,7.4,
1306,1,8,9,165.87,2223.37,-5.7906,10.329,169,19,1.8,7.4,
1307,2,8,9,166.8903697,2218.319819,-10.6026,10.329,169,19,1.8,7.4,
1308,3,8,9,172.5642436,2217.825997,-8.6556,10.329,169,19,1.8,7.4,
1309,4,8,9,211.3485433,2210.78491,-35.7969,10.329,169,19,1.8,7.4,
1310,5,8,9,174.6629756,2218.794147,-5.7884,10.329,169,19,1.8,7.4,
1311,6,8,9,166.26,2224.63,-9.8472,10.329,169,19,1.8,7.4,
1312,7,8,9,165.4550225,2228.284751,-7.6658,10.329,169,19,1.8,7.4,
1313,8,8,9,184.5942422,2234.942905,-10.0173,10.329,169,19,1.8,7.4,
1314,9,8,9,172.55,2232.06,-76.7384,10.329,169,19,1.8,7.4,-1.6531268449690526
1315,10,8,9,165.5,2225.59,-10.3996,10.329,169,19,1.8,7.4,-1.5100115419534526
1316,11,8,9,174.3600174,2210.257593,8.0093,10.329,169,19,1.8,7.4,
1317,12,8,9,185.3,2206.2,66.1445,10.329,169,19,1.8,7.4,
1318,13,8,9,171.3953578,2213.980043,-29.2681,10.329,169,19,1.8,7.4,-3.7303468834489095
1319,14,8,9,120.02,2219.32,-63.3,10.329,169,19,1.8,7.4,
1320,15,8,9,165.353392,2215.967354,-19.1672,10.329,169,19,1.8,7.4,
1321,1,9,9,165.87,2223.37,-5.7906,3.17,169,19,1.8,7.4,
1322,2,9,9,166.8903697,2218.319819,-10.6026,3.17,169,19,1.8,7.4,
1323,3,9,9,172.5642436,2217.825997,-8.6556,3.17,169,19,1.8,7.4,
1324,4,9,9,211.3485433,2210.78491,-35.7969,3.17,169,19,1.8,7.4,
1325,5,9,9,174.6629756,2218.794147,-5.7884,3.17,169,19,1.8,7.4,
1326,6,9,9,166.26,2224.63,-9.8472,3.17,169,19,1.8,7.4,
1327,7,9,9,165.4550225,2228.284751,-7.6658,3.17,169,19,1.8,7.4,-2.490773619605671
1328,8,9,9,184.5942422,2234.942905,-10.0173,3.17,169,19,1.8,7.4,
1329,9,9,9,172.55,2232.06,-76.7384,3.17,169,19,1.8,7.4,
1330,10,9,9,165.5,2225.59,-10.3996,3.17,169,19,1.8,7.4,
1331,11,9,9,174.3600174,2210.257593,8.0093,3.17,169,19,1.8,7.4,
1332,12,9,9,185.3,2206.2,66.1445,3.17,169,19,1.8,7.4,
1333,13,9,9,171.3953578,2213.980043,-29.2681,3.17,169,19,1.8,7.4,
1334,14,9,9,120.02,2219.32,-63.3,3.17,169,19,1.8,7.4,-2.4749715854787233
1335,15,9,9,165.353392,2215.967354,-19.1672,3.17,169,19,1.8,7.4,
1336,1,10,9,165.87,2223.37,-5.7906,13.997,322,19,1.8,7.4,-1.06808593062598
1337,2,10,9,166.8903697,2218.319819,-10.6026,13.997,322,19,1.8,7.4,
1338,3,10,9,172.5642436,2217.825997,-8.6556,13.997,322,19,1.8,7.4,
1339,4,10,9,211.3485433,2210.78491,-35.7969,13.997,322,19,1.8,7.4,
1340,5,10,9,174.6629756,2218.794147,-5.7884,13.997,322,19,1.8,7.4,
1341,6,10,9,166.26,2224.63,-9.8472,13.997,322,19,1.8,7.4,
1342,7,10,9,165.4550225,2228.284751,-7.6658,13.997,322,19,1.8,7.4,
1343,8,10,9,184.5942422,2234.942905,-10.0173,13.997,322,19,1.8,7.4,
1344,9,10,9,172.55,2232.06,-76.7384,13.997,322,19,1.8,7.4,-3.481689573024974
1345,10,10,9,165.5,2225.59,-10.3996,13.997,322,19,1.8,7.4,
1346,11,10,9,174.3600174,2210.257593,8.0093,13.997,322,19,1.8,7.4,
1347,12,10,9,185.3,2206.2,66.1445,13.997,322,19,1.8,7.4,
1348,13,10,9,171.3953578,2213.980043,-29.2681,13.997,322,19,1.8,7.4,
1349,14,10,9,120.02,2219.32,-63.3,13.997,322,19,1.8,7.4,
1350,15,10,9,165.353392,2215.967354,-19.1672,13.997,322,19,1.8,7.4,
1351,1,1,10,165.87,2223.37,-5.7906,10.329,95,15.5,0,0,
1352,2,1,10,166.8903697,2218.319819,-10.6026,10.329,95,15.5,0,0,
1353,3,1,10,172.5642436,2217.825997,-8.6556,10.329,95,15.5,0,0,
1354,4,1,10,211.3485433,2210.78491,-35.7969,10.329,95,15.5,0,0,
1355,5,1,10,174.6629756,2218.794147,-5.7884,10.329,95,15.5,0,0,
1356,6,1,10,166.26,2224.63,-9.8472,10.329,95,15.5,0,0,
1357,7,1,10,165.4550225,2228.284751,-7.6658,10.329,95,15.5,0,0,-4.1687492015111385
1358,8,1,10,184.5942422,2234.942905,-10.0173,10.329,95,15.5,0,0,
1359,9,1,10,172.55,2232.06,-76.7384,10.329,95,15.5,0,0,
1360,10,1,10,165.5,2225.59,-10.3996,10.329,95,15.5,0,0,
1361,11,1,10,174.3600174,2210.257593,8.0093,10.329,95,15.5,0,0,
1362,12,1,10,185.3,2206.2,66.1445,10.329,95,15.5,0,0,
1363,13,1,10,171.3953578,2213.980043,-29.2681,10.329,95,15.5,0,0,
1364,14,1,10,120.02,2219.32,-63.3,10.329,95,15.5,0,0,
1365,15,1,10,165.353392,2215.967354,-19.1672,10.329,95,15.5,0,0,
1366,1,2,10,165.87,2223.37,-5.7906,6.351,95,15.5,0,0,
1367,2,2,10,166.8903697,2218.319819,-10.6026,6.351,95,15.5,0,0,
1368,3,2,10,172.5642436,2217.825997,-8.6556,6.351,95,15.5,0,0,
1369,4,2,10,211.3485433,2210.78491,-35.7969,6.351,95,15.5,0,0,
1370,5,2,10,174.6629756,2218.794147,-5.7884,6.351,95,15.5,0,0,
1371,6,2,10,166.26,2224.63,-9.8472,6.351,95,15.5,0,0,
1372,7,2,10,165.4550225,2228.284751,-7.6658,6.351,95,15.5,0,0,
1373,8,2,10,184.5942422,2234.942905,-10.0173,6.351,95,15.5,0,0,
1374,9,2,10,172.55,2232.06,-76.7384,6.351,95,15.5,0,0,
1375,10,2,10,165.5,2225.59,-10.3996,6.351,95,15.5,0,0,
1376,11,2,10,174.3600174,2210.257593,8.0093,6.351,95,15.5,0,0,
1377,12,2,10,185.3,2206.2,66.1445,6.351,95,15.5,0,0,
1378,13,2,10,171.3953578,2213.980043,-29.2681,6.351,95,15.5,0,0,
1379,14,2,10,120.02,2219.32,-63.3,6.351,95,15.5,0,0,
1380,15,2,10,165.353392,2215.967354,-19.1672,6.351,95,15.5,0,0,
1381,1,3,10,165.87,2223.37,-5.7906,13.997,95,15.5,0,0,
1382,2,3,10,166.8903697,2218.319819,-10.6026,13.997,95,15.5,0,0,
1383,3,3,10,172.5642436,2217.825997,-8.6556,13.997,95,15.5,0,0,
1384,4,3,10,211.3485433,2210.78491,-35.7969,13.997,95,15.5,0,0,
1385,5,3,10,174.6629756,2218.794147,-5.7884,13.997,95,15.5,0,0,
1386,6,3,10,166.26,2224.63,-9.8472,13.997,95,15.5,0,0,
1387,7,3,10,165.4550225,2228.284751,-7.6658,13.997,95,15.5,0,0,
1388,8,3,10,184.5942422,2234.942905,-10.0173,13.997,95,15.5,0,0,
1389,9,3,10,172.55,2232.06,-76.7384,13.997,95,15.5,0,0,
1390,10,3,10,165.5,2225.59,-10.3996,13.997,95,15.5,0,0,
1391,11,3,10,174.3600174,2210.257593,8.0093,13.997,95,15.5,0,0,
1392,12,3,10,185.3,2206.2,66.1445,13.997,95,15.5,0,0,
1393,13,3,10,171.3953578,2213.980043,-29.2681,13.997,95,15.5,0,0,
1394,14,3,10,120.02,2219.32,-63.3,13.997,95,15.5,0,0,
1395,15,3,10,165.353392,2215.967354,-19.1672,13.997,95,15.5,0,0,
1396,1,4,10,165.87,2223.37,-5.7906,10.329,133,15.5,0,0,
1397,2,4,10,166.8903697,2218.319819,-10.6026,10.329,133,15.5,0,0,
1398,3,4,10,172.5642436,2217.825997,-8.6556,10.329,133,15.5,0,0,
1399,4,4,10,211.3485433,2210.78491,-35.7969,10.329,133,15.5,0,0,
1400,5,4,10,174.6629756,2218.794147,-5.7884,10.329,133,15.5,0,0,
1401,6,4,10,166.26,2224.63,-9.8472,10.329,133,15.5,0,0,
1402,7,4,10,165.4550225,2228.284751,-7.6658,10.329,133,15.5,0,0,
1403,8,4,10,184.5942422,2234.942905,-10.0173,10.329,133,15.5,0,0,
1404,9,4,10,172.55,2232.06,-76.7384,10.329,133,15.5,0,0,
1405,10,4,10,165.5,2225.59,-10.3996,10.329,133,15.5,0,0,
1406,11,4,10,174.3600174,2210.257593,8.0093,10.329,133,15.5,0,0,
1407,12,4,10,185.3,2206.2,66.1445,10.329,133,15.5,0,0,
1408,13,4,10,171.3953578,2213.980043,-29.2681,10.329,133,15.5,0,0,
1409,14,4,10,120.02,2219.32,-63.3,10.329,133,15.5,0,0,
1410,15,4,10,165.353392,2215.967354,-19.1672,10.329,133,15.5,0,0,
1411,1,5,10,165.87,2223.37,-5.7906,13.997,133,15.5,0,0,
1412,2,5,10,166.8903697,2218.319819,-10.6026,13.997,133,15.5,0,0,
1413,3,5,10,172.5642436,2217.825997,-8.6556,13.997,133,15.5,0,0,
1414,4,5,10,211.3485433,2210.78491,-35.7969,13.997,133,15.5,0,0,-3.3248208512631336
1415,5,5,10,174.6629756,2218.794147,-5.7884,13.997,133,15.5,0,0,
1416,6,5,10,166.26,2224.63,-9.8472,13.997,133,15.5,0,0,
1417,7,5,10,165.4550225,2228.284751,-7.6658,13.997,133,15.5,0,0,
1418,8,5,10,184.5942422,2234.942905,-10.0173,13.997,133,15.5,0,0,
1419,9,5,10,172.55,2232.06,-76.7384,13.997,133,15.5,0,0,
1420,10,5,10,165.5,2225.59,-10.3996,13.997,133,15.5,0,0,
1421,11,5,10,174.3600174,2210.257593,8.0093,13.997,133,15.5,0,0,
1422,12,5,10,185.3,2206.2,66.1445,13.997,133,15.5,0,0,
1423,13,5,10,171.3953578,2213.980043,-29.2681,13.997,133,15.5,0,0,
1424,14,5,10,120.02,2219.32,-63.3,13.997,133,15.5,0,0,
1425,15,5,10,165.353392,2215.967354,-19.1672,13.997,133,15.5,0,0,
1426,1,6,10,165.87,2223.37,-5.7906,12.375,133,15.5,0,0,-3.3856485074047558
1427,2,6,10,166.8903697,2218.319819,-10.6026,12.375,133,15.5,0,0,
1428,3,6,10,172.5642436,2217.825997,-8.6556,12.375,133,15.5,0,0,
1429,4,6,10,211.3485433,2210.78491,-35.7969,12.375,133,15.5,0,0,
1430,5,6,10,174.6629756,2218.794147,-5.7884,12.375,133,15.5,0,0,
1431,6,6,10,166.26,2224.63,-9.8472,12.375,133,15.5,0,0,
1432,7,6,10,165.4550225,2228.284751,-7.6658,12.375,133,15.5,0,0,
1433,8,6,10,184.5942422,2234.942905,-10.0173,12.375,133,15.5,0,0,
1434,9,6,10,172.55,2232.06,-76.7384,12.375,133,15.5,0,0,
1435,10,6,10,165.5,2225.59,-10.3996,12.375,133,15.5,0,0,
1436,11,6,10,174.3600174,2210.257593,8.0093,12.375,133,15.5,0,0,
1437,12,6,10,185.3,2206.2,66.1445,12.375,133,15.5,0,0,
1438,13,6,10,171.3953578,2213.980043,-29.2681,12.375,133,15.5,0,0,
1439,14,6,10,120.02,2219.32,-63.3,12.375,133,15.5,0,0,
1440,15,6,10,165.353392,2215.967354,-19.1672,12.375,133,15.5,0,0,
1441,1,7,10,165.87,2223.37,-5.7906,4.756,133,15.5,0,0,
1442,2,7,10,166.8903697,2218.319819,-10.6026,4.756,133,15.5,0,0,
1443,3,7,10,172.5642436,2217.825997,-8.6556,4.756,133,15.5,0,0,
1444,4,7,10,211.3485433,2210.78491,-35.7969,4.756,133,15.5,0,0,
1445,5,7,10,174.6629756,2218.794147,-5.7884,4.756,133,15.5,0,0,
1446,6,7,10,166.26,2224.63,-9.8472,4.756,133,15.5,0,0,
1447,7,7,10,165.4550225,2228.284751,-7.6658,4.756,133,15.5,0,0,
1448,8,7,10,184.5942422,2234.942905,-10.0173,4.756,133,15.5,0,0,
1449,9,7,10,172.55,2232.06,-76.7384,4.756,133,15.5,0,0,
1450,10,7,10,165.5,2225.59,-10.3996,4.756,133,15.5,0,0,
1451,11,7,10,174.3600174,2210.257593,8.0093,4.756,133,15.5,0,0,
1452,12,7,10,185.3,2206.2,66.1445,4.756,133,15.5,0,0,
1453,13,7,10,171.3953578,2213.980043,-29.2681,4.756,133,15.5,0,0,
1454,14,7,10,120.02,2219.32,-63.3,4.756,133,15.5,0,0,
1455,15,7,10,165.353392,2215.967354,-19.1672,4.756,133,15.5,0,0,
1456,1,8,10,165.87,2223.37,-5.7906,10.329,169,15.5,0,0,
1457,2,8,10,166.8903697,2218.319819,-10.6026,10.329,169,15.5,0,0,
1458,3,8,10,172.5642436,2217.825997,-8.6556,10.329,169,15.5,0,0,
1459,4,8,10,211.3485433,2210.78491,-35.7969,10.329,169,15.5,0,0,
1460,5,8,10,174.6629756,2218.794147,-5.7884,10.329,169,15.5,0,0,
1461,6,8,10,166.26,2224.63,-9.8472,10.329,169,15.5,0,0,
1462,7,8,10,165.4550225,2228.284751,-7.6658,10.329,169,15.5,0,0,
1463,8,8,10,184.5942422,2234.942905,-10.0173,10.329,169,15.5,0,0,
1464,9,8,10,172.55,2232.06,-76.7384,10.329,169,15.5,0,0,
1465,10,8,10,165.5,2225.59,-10.3996,10.329,169,15.5,0,0,
1466,11,8,10,174.3600174,2210.257593,8.0093,10.329,169,15.5,0,0,
1467,12,8,10,185.3,2206.2,66.1445,10.329,169,15.5,0,0,
1468,13,8,10,171.3953578,2213.980043,-29.2681,10.329,169,15.5,0,0,
1469,14,8,10,120.02,2219.32,-63.3,10.329,169,15.5,0,0,
1470,15,8,10,165.353392,2215.967354,-19.1672,10.329,169,15.5,0,0,
1471,1,9,10,165.87,2223.37,-5.7906,3.17,169,15.5,0,0,
1472,2,9,10,166.8903697,2218.319819,-10.6026,3.17,169,15.5,0,0,
1473,3,9,10,172.5642436,2217.825997,-8.6556,3.17,169,15.5,0,0,
1474,4,9,10,211.3485433,2210.78491,-35.7969,3.17,169,15.5,0,0,
1475,5,9,10,174.6629756,2218.794147,-5.7884,3.17,169,15.5,0,0,
1476,6,9,10,166.26,2224.63,-9.8472,3.17,169,15.5,0,0,
1477,7,9,10,165.4550225,2228.284751,-7.6658,3.17,169,15.5,0,0,
1478,8,9,10,184.5942422,2234.942905,-10.0173,3.17,169,15.5,0,0,
1479,9,9,10,172.55,2232.06,-76.7384,3.17,169,15.5,0,0,
1480,10,9,10,165.5,2225.59,-10.3996,3.17,169,15.5,0,0,
1481,11,9,10,174.3600174,2210.257593,8.0093,3.17,169,15.5,0,0,
1482,12,9,10,185.3,2206.2,66.1445,3.17,169,15.5,0,0,-4.663017128554435
1483,13,9,10,171.3953578,2213.980043,-29.2681,3.17,169,15.5,0,0,
1484,14,9,10,120.02,2219.32,-63.3,3.17,169,15.5,0,0,
1485,15,9,10,165.353392,2215.967354,-19.1672,3.17,169,15.5,0,0,
1486,1,10,10,165.87,2223.37,-5.7906,13.997,322,15.5,0,0,
1487,2,10,10,166.8903697,2218.319819,-10.6026,13.997,322,15.5,0,0,
1488,3,10,10,172.5642436,2217.825997,-8.6556,13.997,322,15.5,0,0,
1489,4,10,10,211.3485433,2210.78491,-35.7969,13.997,322,15.5,0,0,
1490,5,10,10,174.6629756,2218.794147,-5.7884,13.997,322,15.5,0,0,
1491,6,10,10,166.26,2224.63,-9.8472,13.997,322,15.5,0,0,-3.828561130807988
1492,7,10,10,165.4550225,2228.284751,-7.6658,13.997,322,15.5,0,0,
1493,8,10,10,184.5942422,2234.942905,-10.0173,13.997,322,15.5,0,0,-5.4951965153670645
1494,9,10,10,172.55,2232.06,-76.7384,13.997,322,15.5,0,0,
1495,10,10,10,165.5,2225.59,-10.3996,13.997,322,15.5,0,0,
1496,11,10,10,174.3600174,2210.257593,8.0093,13.997,322,15.5,0,0,
1497,12,10,10,185.3,2206.2,66.1445,13.997,322,15.5,0,0,
1498,13,10,10,171.3953578,2213.980043,-29.2681,13.997,322,15.5,0,0,
1499,14,10,10,120.02,2219.32,-63.3,13.997,322,15.5,0,0,-4.361752415802991
1500,15,10,10,165.353392,2215.967354,-19.1672,13.997,322,15.5,0,0,
