expID,cone angle,TEP,calc P shift,pKa,Pauling ionic radii,Hansen-dD,Hansen-dP,Hansen-dH
1116,166.26,2224.63,-9.891,13.997,133,18,1.4,2
1117,165.4425321,2228.123853,-7.3657,13.997,133,18,1.4,2
1118,184.5942422,2234.942905,-7.6081,13.997,133,18,1.4,2
1119,172.55,2232.06,-76.6378,13.997,133,18,1.4,2
1120,165.5,2225.59,-9.3867,13.997,133,18,1.4,2
1121,174.3600174,2210.257593,8.4693,13.997,133,18,1.4,2
1122,185.3,2206.2,65.5283,13.997,133,18,1.4,2
1123,171.3953578,2213.980043,-31.8604,13.997,133,18,1.4,2
1124,120.02,2219.32,-63.3,13.997,133,18,1.4,2
1125,165.353392,2215.967354,-18.0838,13.997,133,18,1.4,2
1126,165.87,2223.37,-5.9813,12.375,133,18,1.4,2
1127,166.8903697,2218.319819,-11.5167,12.375,133,18,1.4,2
1128,172.5234877,2217.505928,-9.583,12.375,133,18,1.4,2
1129,195.29,2213.36,-34.9056,12.375,133,18,1.4,2
1130,174.6629756,2218.794147,-5.9295,12.375,133,18,1.4,2
1131,166.26,2224.63,-9.891,12.375,133,18,1.4,2
1132,165.4425321,2228.123853,-7.3657,12.375,133,18,1.4,2
1133,184.5942422,2234.942905,-7.6081,12.375,133,18,1.4,2
1134,172.55,2232.06,-76.6378,12.375,133,18,1.4,2
1135,165.5,2225.59,-9.3867,12.375,133,18,1.4,2
1136,174.3600174,2210.257593,8.4693,12.375,133,18,1.4,2
1137,185.3,2206.2,65.5283,12.375,133,18,1.4,2
1138,171.3953578,2213.980043,-31.8604,12.375,133,18,1.4,2
1139,120.02,2219.32,-63.3,12.375,133,18,1.4,2
1140,165.353392,2215.967354,-18.0838,12.375,133,18,1.4,2
1141,165.87,2223.37,-5.9813,4.756,133,18,1.4,2
1142,166.8903697,2218.319819,-11.5167,4.756,133,18,1.4,2
1143,172.5234877,2217.505928,-9.583,4.756,133,18,1.4,2
1144,195.29,2213.36,-34.9056,4.756,133,18,1.4,2
1145,174.6629756,2218.794147,-5.9295,4.756,133,18,1.4,2
1146,166.26,2224.63,-9.891,4.756,133,18,1.4,2
1147,165.4425321,2228.123853,-7.3657,4.756,133,18,1.4,2
1148,184.5942422,2234.942905,-7.6081,4.756,133,18,1.4,2
1149,172.55,2232.06,-76.6378,4.756,133,18,1.4,2
1150,165.5,2225.59,-9.3867,4.756,133,18,1.4,2
1151,174.3600174,2210.257593,8.4693,4.756,133,18,1.4,2
1152,185.3,2206.2,65.5283,4.756,133,18,1.4,2
1153,171.3953578,2213.980043,-31.8604,4.756,133,18,1.4,2
1154,120.02,2219.32,-63.3,4.756,133,18,1.4,2
1155,165.353392,2215.967354,-18.0838,4.756,133,18,1.4,2
1156,165.87,2223.37,-5.9813,10.329,169,18,1.4,2
1157,166.8903697,2218.319819,-11.5167,10.329,169,18,1.4,2
1158,172.5234877,2217.505928,-9.583,10.329,169,18,1.4,2
1159,195.29,2213.36,-34.9056,10.329,169,18,1.4,2
1160,174.6629756,2218.794147,-5.9295,10.329,169,18,1.4,2
1161,166.26,2224.63,-9.891,10.329,169,18,1.4,2
1162,165.4425321,2228.123853,-7.3657,10.329,169,18,1.4,2
1163,184.5942422,2234.942905,-7.6081,10.329,169,18,1.4,2
1164,172.55,2232.06,-76.6378,10.329,169,18,1.4,2
1165,165.5,2225.59,-9.3867,10.329,169,18,1.4,2
1166,174.3600174,2210.257593,8.4693,10.329,169,18,1.4,2
1167,185.3,2206.2,65.5283,10.329,169,18,1.4,2
1168,171.3953578,2213.980043,-31.8604,10.329,169,18,1.4,2
1169,120.02,2219.32,-63.3,10.329,169,18,1.4,2
1170,165.353392,2215.967354,-18.0838,10.329,169,18,1.4,2
1171,165.87,2223.37,-5.9813,3.17,169,18,1.4,2
1172,166.8903697,2218.319819,-11.5167,3.17,169,18,1.4,2
1173,172.5234877,2217.505928,-9.583,3.17,169,18,1.4,2
1174,195.29,2213.36,-34.9056,3.17,169,18,1.4,2
1175,174.6629756,2218.794147,-5.9295,3.17,169,18,1.4,2
1176,166.26,2224.63,-9.891,3.17,169,18,1.4,2
1177,165.4425321,2228.123853,-7.3657,3.17,169,18,1.4,2
1178,184.5942422,2234.942905,-7.6081,3.17,169,18,1.4,2
1179,172.55,2232.06,-76.6378,3.17,169,18,1.4,2
1180,165.5,2225.59,-9.3867,3.17,169,18,1.4,2
1181,174.3600174,2210.257593,8.4693,3.17,169,18,1.4,2
1182,185.3,2206.2,65.5283,3.17,169,18,1.4,2
1183,171.3953578,2213.980043,-31.8604,3.17,169,18,1.4,2
1184,120.02,2219.32,-63.3,3.17,169,18,1.4,2
1185,165.353392,2215.967354,-18.0838,3.17,169,18,1.4,2
1186,165.87,2223.37,-5.9813,13.997,322,18,1.4,2
1187,166.8903697,2218.319819,-11.5167,13.997,322,18,1.4,2
1188,172.5234877,2217.505928,-9.583,13.997,322,18,1.4,2
1189,195.29,2213.36,-34.9056,13.997,322,18,1.4,2
1190,174.6629756,2218.794147,-5.9295,13.997,322,18,1.4,2
1191,166.26,2224.63,-9.891,13.997,322,18,1.4,2
1192,165.4425321,2228.123853,-7.3657,13.997,322,18,1.4,2
1193,184.5942422,2234.942905,-7.6081,13.997,322,18,1.4,2
1194,172.55,2232.06,-76.6378,13.997,322,18,1.4,2
1195,165.5,2225.59,-9.3867,13.997,322,18,1.4,2
1196,174.3600174,2210.257593,8.4693,13.997,322,18,1.4,2
1197,185.3,2206.2,65.5283,13.997,322,18,1.4,2
1198,171.3953578,2213.980043,-31.8604,13.997,322,18,1.4,2
1199,120.02,2219.32,-63.3,13.997,322,18,1.4,2
1200,165.353392,2215.967354,-18.0838,13.997,322,18,1.4,2
1201,165.87,2223.37,-5.9813,10.329,95,19,1.8,7.4
1202,166.8903697,2218.319819,-11.5167,10.329,95,19,1.8,7.4
1203,172.5234877,2217.505928,-9.583,10.329,95,19,1.8,7.4
1204,195.29,2213.36,-34.9056,10.329,95,19,1.8,7.4
1205,174.6629756,2218.794147,-5.9295,10.329,95,19,1.8,7.4
1206,166.26,2224.63,-9.891,10.329,95,19,1.8,7.4
1207,165.4425321,2228.123853,-7.3657,10.329,95,19,1.8,7.4
1208,184.5942422,2234.942905,-7.6081,10.329,95,19,1.8,7.4
1209,172.55,2232.06,-76.6378,10.329,95,19,1.8,7.4
1210,165.5,2225.59,-9.3867,10.329,95,19,1.8,7.4
1211,174.3600174,2210.257593,8.4693,10.329,95,19,1.8,7.4
1212,185.3,2206.2,65.5283,10.329,95,19,1.8,7.4
1213,171.3953578,2213.980043,-31.8604,10.329,95,19,1.8,7.4
1214,120.02,2219.32,-63.3,10.329,95,19,1.8,7.4
1215,165.353392,2215.967354,-18.0838,10.329,95,19,1.8,7.4
1216,165.87,2223.37,-5.9813,6.351,95,19,1.8,7.4
1217,166.8903697,2218.319819,-11.5167,6.351,95,19,1.8,7.4
1218,172.5234877,2217.505928,-9.583,6.351,95,19,1.8,7.4
1219,195.29,2213.36,-34.9056,6.351,95,19,1.8,7.4
1220,174.6629756,2218.794147,-5.9295,6.351,95,19,1.8,7.4
1221,166.26,2224.63,-9.891,6.351,95,19,1.8,7.4
1222,165.4425321,2228.123853,-7.3657,6.351,95,19,1.8,7.4
1223,184.5942422,2234.942905,-7.6081,6.351,95,19,1.8,7.4
1224,172.55,2232.06,-76.6378,6.351,95,19,1.8,7.4
1225,165.5,2225.59,-9.3867,6.351,95,19,1.8,7.4
1226,174.3600174,2210.257593,8.4693,6.351,95,19,1.8,7.4
1227,185.3,2206.2,65.5283,6.351,95,19,1.8,7.4
1228,171.3953578,2213.980043,-31.8604,6.351,95,19,1.8,7.4
1229,120.02,2219.32,-63.3,6.351,95,19,1.8,7.4
1230,165.353392,2215.967354,-18.0838,6.351,95,19,1.8,7.4
1231,165.87,2223.37,-5.9813,13.997,95,19,1.8,7.4
1232,166.8903697,2218.319819,-11.5167,13.997,95,19,1.8,7.4
1233,172.5234877,2217.505928,-9.583,13.997,95,19,1.8,7.4
1234,195.29,2213.36,-34.9056,13.997,95,19,1.8,7.4
1235,174.6629756,2218.794147,-5.9295,13.997,95,19,1.8,7.4
1236,166.26,2224.63,-9.891,13.997,95,19,1.8,7.4
1237,165.4425321,2228.123853,-7.3657,13.997,95,19,1.8,7.4
1238,184.5942422,2234.942905,-7.6081,13.997,95,19,1.8,7.4
1239,172.55,2232.06,-76.6378,13.997,95,19,1.8,7.4
1240,165.5,2225.59,-9.3867,13.997,95,19,1.8,7.4
1241,174.3600174,2210.257593,8.4693,13.997,95,19,1.8,7.4
1242,185.3,2206.2,65.5283,13.997,95,19,1.8,7.4
1243,171.3953578,2213.980043,-31.8604,13.997,95,19,1.8,7.4
1244,120.02,2219.32,-63.3,13.997,95,19,1.8,7.4
1245,165.353392,2215.967354,-18.0838,13.997,95,19,1.8,7.4
1246,165.87,2223.37,-5.9813,10.329,133,19,1.8,7.4
1247,166.8903697,2218.319819,-11.5167,10.329,133,19,1.8,7.4
1248,172.5234877,2217.505928,-9.583,10.329,133,19,1.8,7.4
1249,195.29,2213.36,-34.9056,10.329,133,19,1.8,7.4
1250,174.6629756,2218.794147,-5.9295,10.329,133,19,1.8,7.4
1251,166.26,2224.63,-9.891,10.329,133,19,1.8,7.4
1252,165.4425321,2228.123853,-7.3657,10.329,133,19,1.8,7.4
1253,184.5942422,2234.942905,-7.6081,10.329,133,19,1.8,7.4
1254,172.55,2232.06,-76.6378,10.329,133,19,1.8,7.4
1255,165.5,2225.59,-9.3867,10.329,133,19,1.8,7.4
1256,174.3600174,2210.257593,8.4693,10.329,133,19,1.8,7.4
1257,185.3,2206.2,65.5283,10.329,133,19,1.8,7.4
1258,171.3953578,2213.980043,-31.8604,10.329,133,19,1.8,7.4
1259,120.02,2219.32,-63.3,10.329,133,19,1.8,7.4
1260,165.353392,2215.967354,-18.0838,10.329,133,19,1.8,7.4
1261,165.87,2223.37,-5.9813,13.997,133,19,1.8,7.4
1262,166.8903697,2218.319819,-11.5167,13.997,133,19,1.8,7.4
1263,172.5234877,2217.505928,-9.583,13.997,133,19,1.8,7.4
1264,195.29,2213.36,-34.9056,13.997,133,19,1.8,7.4
1265,174.6629756,2218.794147,-5.9295,13.997,133,19,1.8,7.4
1266,166.26,2224.63,-9.891,13.997,133,19,1.8,7.4
1267,165.4425321,2228.123853,-7.3657,13.997,133,19,1.8,7.4
1268,184.5942422,2234.942905,-7.6081,13.997,133,19,1.8,7.4
1269,172.55,2232.06,-76.6378,13.997,133,19,1.8,7.4
1270,165.5,2225.59,-9.3867,13.997,133,19,1.8,7.4
1271,174.3600174,2210.257593,8.4693,13.997,133,19,1.8,7.4
1272,185.3,2206.2,65.5283,13.997,133,19,1.8,7.4
1273,171.3953578,2213.980043,-31.8604,13.997,133,19,1.8,7.4
1274,120.02,2219.32,-63.3,13.997,133,19,1.8,7.4
1275,165.353392,2215.967354,-18.0838,13.997,133,19,1.8,7.4
1276,165.87,2223.37,-5.9813,12.375,133,19,1.8,7.4
1277,166.8903697,2218.319819,-11.5167,12.375,133,19,1.8,7.4
1278,172.5234877,2217.505928,-9.583,12.375,133,19,1.8,7.4
1279,195.29,2213.36,-34.9056,12.375,133,19,1.8,7.4
1280,174.6629756,2218.794147,-5.9295,12.375,133,19,1.8,7.4
1281,166.26,2224.63,-9.891,12.375,133,19,1.8,7.4
1282,165.4425321,2228.123853,-7.3657,12.375,133,19,1.8,7.4
1283,184.5942422,2234.942905,-7.6081,12.375,133,19,1.8,7.4
1284,172.55,2232.06,-76.6378,12.375,133,19,1.8,7.4
1285,165.5,2225.59,-9.3867,12.375,133,19,1.8,7.4
1286,174.3600174,2210.257593,8.4693,12.375,133,19,1.8,7.4
1287,185.3,2206.2,65.5283,12.375,133,19,1.8,7.4
1288,171.3953578,2213.980043,-31.8604,12.375,133,19,1.8,7.4
1289,120.02,2219.32,-63.3,12.375,133,19,1.8,7.4
1290,165.353392,2215.967354,-18.0838,12.375,133,19,1.8,7.4
1291,165.87,2223.37,-5.9813,4.756,133,19,1.8,7.4
1292,166.8903697,2218.319819,-11.5167,4.756,133,19,1.8,7.4
1293,172.5234877,2217.505928,-9.583,4.756,133,19,1.8,7.4
1294,195.29,2213.36,-34.9056,4.756,133,19,1.8,7.4
1295,174.6629756,2218.794147,-5.9295,4.756,133,19,1.8,7.4
1296,166.26,2224.63,-9.891,4.756,133,19,1.8,7.4
1297,165.4425321,2228.123853,-7.3657,4.756,133,19,1.8,7.4
1298,184.5942422,2234.942905,-7.6081,4.756,133,19,1.8,7.4
1299,172.55,2232.06,-76.6378,4.756,133,19,1.8,7.4
1300,165.5,2225.59,-9.3867,4.756,133,19,1.8,7.4
1301,174.3600174,2210.257593,8.4693,4.756,133,19,1.8,7.4
1302,185.3,2206.2,65.5283,4.756,133,19,1.8,7.4
1303,171.3953578,2213.980043,-31.8604,4.756,133,19,1.8,7.4
1304,120.02,2219.32,-63.3,4.756,133,19,1.8,7.4
1305,165.353392,2215.967354,-18.0838,4.756,133,19,1.8,7.4
1306,165.87,2223.37,-5.9813,10.329,169,19,1.8,7.4
1307,166.8903697,2218.319819,-11.5167,10.329,169,19,1.8,7.4
1308,172.5234877,2217.505928,-9.583,10.329,169,19,1.8,7.4
1309,195.29,2213.36,-34.9056,10.329,169,19,1.8,7.4
1310,174.6629756,2218.794147,-5.9295,10.329,169,19,1.8,7.4
1311,166.26,2224.63,-9.891,10.329,169,19,1.8,7.4
1312,165.4425321,2228.123853,-7.3657,10.329,169,19,1.8,7.4
1313,184.5942422,2234.942905,-7.6081,10.329,169,19,1.8,7.4
1314,172.55,2232.06,-76.6378,10.329,169,19,1.8,7.4
1315,165.5,2225.59,-9.3867,10.329,169,19,1.8,7.4
1316,174.3600174,2210.257593,8.4693,10.329,169,19,1.8,7.4
1317,185.3,2206.2,65.5283,10.329,169,19,1.8,7.4
1318,171.3953578,2213.980043,-31.8604,10.329,169,19,1.8,7.4
1319,120.02,2219.32,-63.3,10.329,169,19,1.8,7.4
1320,165.353392,2215.967354,-18.0838,10.329,169,19,1.8,7.4
1321,165.87,2223.37,-5.9813,3.17,169,19,1.8,7.4
1322,166.8903697,2218.319819,-11.5167,3.17,169,19,1.8,7.4
1323,172.5234877,2217.505928,-9.583,3.17,169,19,1.8,7.4
1324,195.29,2213.36,-34.9056,3.17,169,19,1.8,7.4
1325,174.6629756,2218.794147,-5.9295,3.17,169,19,1.8,7.4
1326,166.26,2224.63,-9.891,3.17,169,19,1.8,7.4
1327,165.4425321,2228.123853,-7.3657,3.17,169,19,1.8,7.4
1328,184.5942422,2234.942905,-7.6081,3.17,169,19,1.8,7.4
1329,172.55,2232.06,-76.6378,3.17,169,19,1.8,7.4
1330,165.5,2225.59,-9.3867,3.17,169,19,1.8,7.4
1331,174.3600174,2210.257593,8.4693,3.17,169,19,1.8,7.4
1332,185.3,2206.2,65.5283,3.17,169,19,1.8,7.4
1333,171.3953578,2213.980043,-31.8604,3.17,169,19,1.8,7.4
1334,120.02,2219.32,-63.3,3.17,169,19,1.8,7.4
1335,165.353392,2215.967354,-18.0838,3.17,169,19,1.8,7.4
1336,165.87,2223.37,-5.9813,13.997,322,19,1.8,7.4
1337,166.8903697,2218.319819,-11.5167,13.997,322,19,1.8,7.4
1338,172.5234877,2217.505928,-9.583,13.997,322,19,1.8,7.4
1339,195.29,2213.36,-34.9056,13.997,322,19,1.8,7.4
1340,174.6629756,2218.794147,-5.9295,13.997,322,19,1.8,7.4
1341,166.26,2224.63,-9.891,13.997,322,19,1.8,7.4
1342,165.4425321,2228.123853,-7.3657,13.997,322,19,1.8,7.4
1343,184.5942422,2234.942905,-7.6081,13.997,322,19,1.8,7.4
1344,172.55,2232.06,-76.6378,13.997,322,19,1.8,7.4
1345,165.5,2225.59,-9.3867,13.997,322,19,1.8,7.4
1346,174.3600174,2210.257593,8.4693,13.997,322,19,1.8,7.4
1347,185.3,2206.2,65.5283,13.997,322,19,1.8,7.4
1348,171.3953578,2213.980043,-31.8604,13.997,322,19,1.8,7.4
1349,120.02,2219.32,-63.3,13.997,322,19,1.8,7.4
1350,165.353392,2215.967354,-18.0838,13.997,322,19,1.8,7.4
1351,165.87,2223.37,-5.9813,10.329,95,15.5,0,0
1352,166.8903697,2218.319819,-11.5167,10.329,95,15.5,0,0
1353,172.5234877,2217.505928,-9.583,10.329,95,15.5,0,0
1354,195.29,2213.36,-34.9056,10.329,95,15.5,0,0
1355,174.6629756,2218.794147,-5.9295,10.329,95,15.5,0,0
1356,166.26,2224.63,-9.891,10.329,95,15.5,0,0
1357,165.4425321,2228.123853,-7.3657,10.329,95,15.5,0,0
1358,184.5942422,2234.942905,-7.6081,10.329,95,15.5,0,0
1359,172.55,2232.06,-76.6378,10.329,95,15.5,0,0
1360,165.5,2225.59,-9.3867,10.329,95,15.5,0,0
1361,174.3600174,2210.257593,8.4693,10.329,95,15.5,0,0
1362,185.3,2206.2,65.5283,10.329,95,15.5,0,0
1363,171.3953578,2213.980043,-31.8604,10.329,95,15.5,0,0
1364,120.02,2219.32,-63.3,10.329,95,15.5,0,0
1365,165.353392,2215.967354,-18.0838,10.329,95,15.5,0,0
1366,165.87,2223.37,-5.9813,6.351,95,15.5,0,0
1367,166.8903697,2218.319819,-11.5167,6.351,95,15.5,0,0
1368,172.5234877,2217.505928,-9.583,6.351,95,15.5,0,0
1369,195.29,2213.36,-34.9056,6.351,95,15.5,0,0
1370,174.6629756,2218.794147,-5.9295,6.351,95,15.5,0,0
1371,166.26,2224.63,-9.891,6.351,95,15.5,0,0
1372,165.4425321,2228.123853,-7.3657,6.351,95,15.5,0,0
1373,184.5942422,2234.942905,-7.6081,6.351,95,15.5,0,0
1374,172.55,2232.06,-76.6378,6.351,95,15.5,0,0
1375,165.5,2225.59,-9.3867,6.351,95,15.5,0,0
1376,174.3600174,2210.257593,8.4693,6.351,95,15.5,0,0
1377,185.3,2206.2,65.5283,6.351,95,15.5,0,0
1378,171.3953578,2213.980043,-31.8604,6.351,95,15.5,0,0
1379,120.02,2219.32,-63.3,6.351,95,15.5,0,0
1380,165.353392,2215.967354,-18.0838,6.351,95,15.5,0,0
1381,165.87,2223.37,-5.9813,13.997,95,15.5,0,0
1382,166.8903697,2218.319819,-11.5167,13.997,95,15.5,0,0
1383,172.5234877,2217.505928,-9.583,13.997,95,15.5,0,0
1384,195.29,2213.36,-34.9056,13.997,95,15.5,0,0
1385,174.6629756,2218.794147,-5.9295,13.997,95,15.5,0,0
1386,166.26,2224.63,-9.891,13.997,95,15.5,0,0
1387,165.4425321,2228.123853,-7.3657,13.997,95,15.5,0,0
1388,184.5942422,2234.942905,-7.6081,13.997,95,15.5,0,0
1389,172.55,2232.06,-76.6378,13.997,95,15.5,0,0
1390,165.5,2225.59,-9.3867,13.997,95,15.5,0,0
1391,174.3600174,2210.257593,8.4693,13.997,95,15.5,0,0
1392,185.3,2206.2,65.5283,13.997,95,15.5,0,0
1393,171.3953578,2213.980043,-31.8604,13.997,95,15.5,0,0
1394,120.02,2219.32,-63.3,13.997,95,15.5,0,0
1395,165.353392,2215.967354,-18.0838,13.997,95,15.5,0,0
1396,165.87,2223.37,-5.9813,10.329,133,15.5,0,0
1397,166.8903697,2218.319819,-11.5167,10.329,133,15.5,0,0
1398,172.5234877,2217.505928,-9.583,10.329,133,15.5,0,0
1399,195.29,2213.36,-34.9056,10.329,133,15.5,0,0
1400,174.6629756,2218.794147,-5.9295,10.329,133,15.5,0,0
1401,166.26,2224.63,-9.891,10.329,133,15.5,0,0
1402,165.4425321,2228.123853,-7.3657,10.329,133,15.5,0,0
1403,184.5942422,2234.942905,-7.6081,10.329,133,15.5,0,0
1404,172.55,2232.06,-76.6378,10.329,133,15.5,0,0
1405,165.5,2225.59,-9.3867,10.329,133,15.5,0,0
1406,174.3600174,2210.257593,8.4693,10.329,133,15.5,0,0
1407,185.3,2206.2,65.5283,10.329,133,15.5,0,0
1408,171.3953578,2213.980043,-31.8604,10.329,133,15.5,0,0
1409,120.02,2219.32,-63.3,10.329,133,15.5,0,0
1410,165.353392,2215.967354,-18.0838,10.329,133,15.5,0,0
1411,165.87,2223.37,-5.9813,13.997,133,15.5,0,0
1412,166.8903697,2218.319819,-11.5167,13.997,133,15.5,0,0
1413,172.5234877,2217.505928,-9.583,13.997,133,15.5,0,0
1414,195.29,2213.36,-34.9056,13.997,133,15.5,0,0
1415,174.6629756,2218.794147,-5.9295,13.997,133,15.5,0,0
1416,166.26,2224.63,-9.891,13.997,133,15.5,0,0
1417,165.4425321,2228.123853,-7.3657,13.997,133,15.5,0,0
1418,184.5942422,2234.942905,-7.6081,13.997,133,15.5,0,0
1419,172.55,2232.06,-76.6378,13.997,133,15.5,0,0
1420,165.5,2225.59,-9.3867,13.997,133,15.5,0,0
1421,174.3600174,2210.257593,8.4693,13.997,133,15.5,0,0
1422,185.3,2206.2,65.5283,13.997,133,15.5,0,0
1423,171.3953578,2213.980043,-31.8604,13.997,133,15.5,0,0
1424,120.02,2219.32,-63.3,13.997,133,15.5,0,0
1425,165.353392,2215.967354,-18.0838,13.997,133,15.5,0,0
1426,165.87,2223.37,-5.9813,12.375,133,15.5,0,0
1427,166.8903697,2218.319819,-11.5167,12.375,133,15.5,0,0
1428,172.5234877,2217.505928,-9.583,12.375,133,15.5,0,0
1429,195.29,2213.36,-34.9056,12.375,133,15.5,0,0
1430,174.6629756,2218.794147,-5.9295,12.375,133,15.5,0,0
1431,166.26,2224.63,-9.891,12.375,133,15.5,0,0
1432,165.4425321,2228.123853,-7.3657,12.375,133,15.5,0,0
1433,184.5942422,2234.942905,-7.6081,12.375,133,15.5,0,0
1434,172.55,2232.06,-76.6378,12.375,133,15.5,0,0
1435,165.5,2225.59,-9.3867,12.375,133,15.5,0,0
1436,174.3600174,2210.257593,8.4693,12.375,133,15.5,0,0
1437,185.3,2206.2,65.5283,12.375,133,15.5,0,0
1438,171.3953578,2213.980043,-31.8604,12.375,133,15.5,0,0
1439,120.02,2219.32,-63.3,12.375,133,15.5,0,0
1440,165.353392,2215.967354,-18.0838,12.375,133,15.5,0,0
1441,165.87,2223.37,-5.9813,4.756,133,15.5,0,0
1442,166.8903697,2218.319819,-11.5167,4.756,133,15.5,0,0
1443,172.5234877,2217.505928,-9.583,4.756,133,15.5,0,0
1444,195.29,2213.36,-34.9056,4.756,133,15.5,0,0
1445,174.6629756,2218.794147,-5.9295,4.756,133,15.5,0,0
1446,166.26,2224.63,-9.891,4.756,133,15.5,0,0
1447,165.4425321,2228.123853,-7.3657,4.756,133,15.5,0,0
1448,184.5942422,2234.942905,-7.6081,4.756,133,15.5,0,0
1449,172.55,2232.06,-76.6378,4.756,133,15.5,0,0
1450,165.5,2225.59,-9.3867,4.756,133,15.5,0,0
1451,174.3600174,2210.257593,8.4693,4.756,133,15.5,0,0
1452,185.3,2206.2,65.5283,4.756,133,15.5,0,0
1453,171.3953578,2213.980043,-31.8604,4.756,133,15.5,0,0
1454,120.02,2219.32,-63.3,4.756,133,15.5,0,0
1455,165.353392,2215.967354,-18.0838,4.756,133,15.5,0,0
1456,165.87,2223.37,-5.9813,10.329,169,15.5,0,0
1457,166.8903697,2218.319819,-11.5167,10.329,169,15.5,0,0
1458,172.5234877,2217.505928,-9.583,10.329,169,15.5,0,0
1459,195.29,2213.36,-34.9056,10.329,169,15.5,0,0
1460,174.6629756,2218.794147,-5.9295,10.329,169,15.5,0,0
1461,166.26,2224.63,-9.891,10.329,169,15.5,0,0
1462,165.4425321,2228.123853,-7.3657,10.329,169,15.5,0,0
1463,184.5942422,2234.942905,-7.6081,10.329,169,15.5,0,0
1464,172.55,2232.06,-76.6378,10.329,169,15.5,0,0
1465,165.5,2225.59,-9.3867,10.329,169,15.5,0,0
1466,174.3600174,2210.257593,8.4693,10.329,169,15.5,0,0
1467,185.3,2206.2,65.5283,10.329,169,15.5,0,0
1468,171.3953578,2213.980043,-31.8604,10.329,169,15.5,0,0
1469,120.02,2219.32,-63.3,10.329,169,15.5,0,0
1470,165.353392,2215.967354,-18.0838,10.329,169,15.5,0,0
1471,165.87,2223.37,-5.9813,3.17,169,15.5,0,0
1472,166.8903697,2218.319819,-11.5167,3.17,169,15.5,0,0
1473,172.5234877,2217.505928,-9.583,3.17,169,15.5,0,0
1474,195.29,2213.36,-34.9056,3.17,169,15.5,0,0
1475,174.6629756,2218.794147,-5.9295,3.17,169,15.5,0,0
1476,166.26,2224.63,-9.891,3.17,169,15.5,0,0
1477,165.4425321,2228.123853,-7.3657,3.17,169,15.5,0,0
1478,184.5942422,2234.942905,-7.6081,3.17,169,15.5,0,0
1479,172.55,2232.06,-76.6378,3.17,169,15.5,0,0
1480,165.5,2225.59,-9.3867,3.17,169,15.5,0,0
1481,174.3600174,2210.257593,8.4693,3.17,169,15.5,0,0
1482,185.3,2206.2,65.5283,3.17,169,15.5,0,0
1483,171.3953578,2213.980043,-31.8604,3.17,169,15.5,0,0
1484,120.02,2219.32,-63.3,3.17,169,15.5,0,0
1485,165.353392,2215.967354,-18.0838,3.17,169,15.5,0,0
1486,165.87,2223.37,-5.9813,13.997,322,15.5,0,0
1487,166.8903697,2218.319819,-11.5167,13.997,322,15.5,0,0
1488,172.5234877,2217.505928,-9.583,13.997,322,15.5,0,0
1489,195.29,2213.36,-34.9056,13.997,322,15.5,0,0
1490,174.6629756,2218.794147,-5.9295,13.997,322,15.5,0,0
1491,166.26,2224.63,-9.891,13.997,322,15.5,0,0
1492,165.4425321,2228.123853,-7.3657,13.997,322,15.5,0,0
1493,184.5942422,2234.942905,-7.6081,13.997,322,15.5,0,0
1494,172.55,2232.06,-76.6378,13.997,322,15.5,0,0
1495,165.5,2225.59,-9.3867,13.997,322,15.5,0,0
1496,174.3600174,2210.257593,8.4693,13.997,322,15.5,0,0
1497,185.3,2206.2,65.5283,13.997,322,15.5,0,0
1498,171.3953578,2213.980043,-31.8604,13.997,322,15.5,0,0
1499,120.02,2219.32,-63.3,13.997,322,15.5,0,0
1500,165.353392,2215.967354,-18.0838,13.997,322,15.5,0,0
